"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Teeth","Full","BLM1_fit",NA,0.0392069870046366,0.000271676930262833,0.15489314824072,0.00306368808123899
"2","Teeth","Full","BLM1_fit_NoErrors",NA,0.0393887629853436,0.000280063824552215,0.152427316037288,0.00312809855607056
"3","Teeth","Full","BLM3","1",0.0298679238717207,0.00471118428439687,0.261405400707865,0.0541712127988067
"4","Teeth","Full","BLM3","2",0.0392661654527934,0.000275863666590645,0.154279352470452,0.00307092999801132
"5","Teeth","Full","Deming",NA,0.0419061986261837,0.00211808858073963,0.127070000551757,0.0198190131410305
"6","Teeth","Full","LM",NA,0.0393965792818468,0.000364455024466672,0.152324217979197,0.00414552366371372
"7","Teeth","Full","Weighted",NA,0.039310931891522,0.000301750302031584,0.15327473931198,0.00341350560118942
"8","Teeth","Full","York",NA,0.0390893207527025,0.000477095731427895,0.157153161451152,0.00542296450076904
"9","Teeth","subsets","BLM1_fit","1",0.0283329091223569,0.00248807302330046,0.27888060522524,0.0282285322988542
"10","Teeth","subsets","BLM1_fit","2",0.039243882429552,0.000285677090798367,0.154501589321802,0.00321134410699277
"11","Teeth","subsets","BLM1_fit_NoErrors","1",0.0312144901621858,0.00238995650658928,0.246418127480951,0.0275652461979183
"12","Teeth","subsets","BLM1_fit_NoErrors","2",0.0394257168902693,0.000285646710777463,0.152008329880015,0.00319654366290109
"13","Teeth","subsets","BLM3","1",0.0285328674654705,0.00205611897582692,0.276575985397201,0.0233084205907507
"14","Teeth","subsets","BLM3","2",0.0392450800835783,0.00028166739049445,0.154485677601034,0.00318295145061443
"15","Teeth","subsets","Deming","1",0.0380297715636259,0.00758154253107759,0.17195020886702,0.0907425718784052
"16","Teeth","subsets","Deming","2",0.0394886326547973,0.00351923420764728,0.147978798700171,0.0329588160439336
"17","Teeth","subsets","LM","1",0.0335532310735595,0.00238877416360683,0.220008029864,0.0290311057215709
"18","Teeth","subsets","LM","2",0.0392702575381455,5.23983742153794e-05,0.154368979332955,0.00142416775457799
"19","Teeth","subsets","Weighted","1",0.0308423564952328,0.00167986466872823,0.24937458803709,0.0204594387089915
"20","Teeth","subsets","Weighted","2",0.0396836281349636,0.000330898366498637,0.149509750916415,0.00375221920846775
"21","Teeth","subsets","York","1",0.0274706315251633,0.00393529888165737,0.287237341574051,0.0464255119119742
"22","Teeth","subsets","York","2",0.0393056191443228,0.000834430922877037,0.15565869728336,0.0109504527998166
