"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SyntheticVSForam","Full","BLM1_fit",NA,0.0382642695857207,0.000277140839215806,0.163396301251017,0.00300330878649275
"2","SyntheticVSForam","Full","BLM1_fit_NoErrors",NA,0.0383005226333523,0.00027391943652696,0.162856363862617,0.00294717849152925
"3","SyntheticVSForam","Full","BLM3","1",0.0404227319244041,0.00185454891822644,0.135620597545274,0.0220033853439723
"4","SyntheticVSForam","Full","BLM3","2",0.038662237568132,0.000307388398646056,0.161776072493349,0.00307929371701064
"5","SyntheticVSForam","Full","Deming",NA,0.0400377327601751,0.0020494405257366,0.145510516955393,0.0137634185373282
"6","SyntheticVSForam","Full","LM",NA,0.0382956858531907,0.000241307205774028,0.162872504164993,0.00254404640506704
"7","SyntheticVSForam","Full","Weighted",NA,0.0383171160210211,0.000239399167433492,0.162678927604068,0.00245878130301345
"8","SyntheticVSForam","Full","York",NA,0.0384863706281076,0.000488627293117285,0.159317778839383,0.00500449119591081
"9","SyntheticVSForam","subsets","BLM1_fit","1",0.0401401509997313,0.00173856545181314,0.138993271139375,0.0206119173079562
"10","SyntheticVSForam","subsets","BLM1_fit","2",0.0386795763225722,0.000328543935352003,0.161629150010722,0.00325737572285144
"11","SyntheticVSForam","subsets","BLM1_fit_NoErrors","1",0.0397470362483916,0.00184002308503713,0.143178406120236,0.0218572216283008
"12","SyntheticVSForam","subsets","BLM1_fit_NoErrors","2",0.0388072007120082,0.000320842020450308,0.160329033140399,0.00316220729766939
"13","SyntheticVSForam","subsets","BLM3","1",0.0402434866349896,0.0017290347310661,0.137793724250326,0.0205272922728197
"14","SyntheticVSForam","subsets","BLM3","2",0.0386662026356987,0.000323707235802876,0.161735897838742,0.00321073133562036
"15","SyntheticVSForam","subsets","Deming","1",0.0347150770529091,0.00343692561961213,0.199284179923926,0.0430395093096402
"16","SyntheticVSForam","subsets","Deming","2",0.0373697597208078,0.00534841073876716,0.167172229283417,0.0419439575292157
"17","SyntheticVSForam","subsets","LM","1",0.0396398153648961,0.00126994381280407,0.144370161612563,0.0149031114562826
"18","SyntheticVSForam","subsets","LM","2",0.0387451151539779,0.000110110781582537,0.160196067526482,0.00056336273191829
"19","SyntheticVSForam","subsets","Weighted","1",0.0398710515002023,0.00115396319903762,0.142835874529416,0.0137524547038467
"20","SyntheticVSForam","subsets","Weighted","2",0.0386785707818441,2.7276597976793e-05,0.161793046036929,0.00140715672872938
"21","SyntheticVSForam","subsets","York","1",0.0460192693534822,0.00013922974387531,0.0683157181340634,0.004306537374515
"22","SyntheticVSForam","subsets","York","2",0.038381868995306,2.7267883313786e-05,0.156844398885556,0.00342207965566809
