"","targetColumns","Material","BLM1_fit","BLM1_fit_NoErrors","BLM3_fit"
"1","SyntheticVSForam","Full",-5910.64764639632,-2240.71606723682,-5910.93585205604
"2","SyntheticVSForam","2",-2575.94117140194,-1113.71017302035,-2576.02215764576
"3","SyntheticVSForam","1",-3341.01963439961,-1155.76128724347,-3340.99791630075
