"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","SynCalForam","BLM1_NE","Full",0,0
"2","SynCalForam","BLM3","Full",-2144.59976842932,25.8766130224707
"3","SynCalForam","BLM1_E","Full",-5982528.8204664,73643.8367252086
"4","SynCalForam","BLM1_NE","2",0,0
"5","SynCalForam","BLM3","2",-8434.89588693873,244.726031924765
"6","SynCalForam","BLM1_E","2",-586852.300426159,17857.8553076598
"7","SynCalForam","BLM1_NE","1",0,0
"8","SynCalForam","BLM3","1",-8198.32311109825,49.9622843381864
"9","SynCalForam","BLM1_E","1",-2014886.02879239,12494.3293157491
