"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","CDESorICDES","BLM3","Full",0,0
"2","CDESorICDES","BLM1_NE","Full",-3477.56819070857,38.2387736458732
"3","CDESorICDES","BLM1_E","Full",-2553942.6626449,23541.1092523132
"4","CDESorICDES","BLM1_NE","2",0,0
"5","CDESorICDES","BLM3","2",-9107.37558477846,76.0527095492138
"6","CDESorICDES","BLM1_E","2",-1446675.60850258,12986.0410510241
"7","CDESorICDES","BLM1_NE","1",0,0
"8","CDESorICDES","BLM3","1",-724.910502727508,13.2454627675405
"9","CDESorICDES","BLM1_E","1",-3082362.86379959,65670.455671896
