"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","SynCalForam","Full","BLM1_fit",NA,0.0412195765103907,0.00303649664477924,0.130342237964113,0.0361956988852516
"2","SynCalForam","Full","BLM1_fit_NoErrors",NA,0.0377832768448973,0.000996546770882483,0.1712307043695,0.0118928325315045
"3","SynCalForam","Full","BLM3","1",0.0362726357842299,0.00149461591752814,0.1893767681043,0.0180075874525048
"4","SynCalForam","Full","BLM3","2",0.0393005618484173,0.00143331755623325,0.15388904944749,0.0166039914868156
"5","SynCalForam","Full","Deming",NA,0.0414616755863119,0.0186233713910138,0.12655596724336,0.219812894301185
"6","SynCalForam","Full","LM",NA,0.0377613748718907,0.00115944081350054,0.1715004963844,0.0138557626032487
"7","SynCalForam","Full","Weighted",NA,0.0377767820985973,0.00096215877419667,0.171269449432159,0.0115020892161799
"8","SynCalForam","Full","York",NA,0.0455028276695468,0.00518399302690579,0.0788716682231281,0.0636867222049726
"9","SynCalForam","subsets","BLM1_fit","1",0.0479667114592365,0.0198247395580077,0.0486402602478897,0.238940329678598
"10","SynCalForam","subsets","BLM1_fit","2",0.0413681599703405,0.0024673996878294,0.129946392115693,0.0286227929570613
"11","SynCalForam","subsets","BLM1_fit_NoErrors","1",0.0362596765844072,0.00147923119411621,0.189506570626255,0.0178423934685621
"12","SynCalForam","subsets","BLM1_fit_NoErrors","2",0.0392764430379144,0.00156340517554229,0.154222359327658,0.0181323239238171
"13","SynCalForam","subsets","BLM3","1",0.036256752409801,0.00140662847910603,0.189559144313594,0.0169623310621792
"14","SynCalForam","subsets","BLM3","2",0.039305572047109,0.00162837633725535,0.153922759903099,0.0188725269841255
"15","SynCalForam","subsets","Deming","1",0.0403544325429382,0.00171764897565913,0.141659480656714,0.0202812228500418
"16","SynCalForam","subsets","Deming","2",0.0294063375291827,0.0360495895258113,0.261658522436233,0.411357024644069
"17","SynCalForam","subsets","LM","1",0.0362958014787437,0.00142616225192504,0.189163646354274,0.0172207609838918
"18","SynCalForam","subsets","LM","2",0.0390281141025862,0.00147812663865699,0.157365948682972,0.0171418975143114
"19","SynCalForam","subsets","Weighted","1",0.0363688148563792,0.00114240285984062,0.188158864566713,0.0140428897057013
"20","SynCalForam","subsets","Weighted","2",0.0391665025860259,0.0015738657990745,0.155463713244817,0.0184345786685796
"21","SynCalForam","subsets","York","1",0.0404252723916788,0.00175517666766702,0.140470389318875,0.0208189990124301
"22","SynCalForam","subsets","York","2",0.0460055413460655,0.00703104707408817,0.0739340614649616,0.0854088264076627
