"","targetColumns","Dataset","model","Material","meanBeta","sdBeta","meanAlpha","sdAlpha"
"1","Mineralogy","Full","BLM1_fit",NA,0.0393610216378457,0.000495807793722932,0.149129016649345,0.0048257982849964
"2","Mineralogy","Full","BLM1_fit_NoErrors",NA,0.0390015011356781,0.000409433918991334,0.152477604142561,0.00405163386850063
"3","Mineralogy","Full","BLM3","1",0.0365663276141592,0.00196269078226135,0.180348029712609,0.0201309836580432
"4","Mineralogy","Full","BLM3","2",0.0387486700052514,0.000401222530410822,0.160736236547856,0.00410570669094017
"5","Mineralogy","Full","BLM3","3",0.0387731951753748,0.00134869539128331,0.158331474767667,0.00812452445161093
"6","Mineralogy","Full","BLM3","4",0.0410239124265872,0.000893688609309922,0.100207692965051,0.00878204997614835
"7","Mineralogy","Full","Deming",NA,0.0379887352046536,0.00478317892562264,0.164903658514195,0.0475386265680141
"8","Mineralogy","Full","LM",NA,0.0389681926308838,0.000465123281952457,0.152578301567239,0.00457702005813925
"9","Mineralogy","Full","Weighted",NA,0.0389087867361199,0.000505231857562974,0.153184511056174,0.00500830283515775
"10","Mineralogy","Full","York",NA,0.0385371274189536,0.000706912532374469,0.158701263262235,0.00521227338143677
"11","Mineralogy","subsets","BLM1_fit","1",3.16448869169953,4.77592119447566,-30.1131665334549,46.2854156757712
"12","Mineralogy","subsets","BLM1_fit","2",0.0390029387816881,0.000469069787550066,0.158320146222919,0.0046932306107553
"13","Mineralogy","subsets","BLM1_fit","3",0.0393534783508304,0.00148275141877371,0.155138934170649,0.0087922325417858
"14","Mineralogy","subsets","BLM1_fit","4",0.0414691145532307,0.00123168107074965,0.096245106559269,0.0121476923817982
"15","Mineralogy","subsets","BLM1_fit_NoErrors","1",0.0367766920241626,0.0017115461251426,0.178136753870335,0.0175143271613785
"16","Mineralogy","subsets","BLM1_fit_NoErrors","2",0.0387363941224025,0.000382551875027482,0.160919393014993,0.00387883768501774
"17","Mineralogy","subsets","BLM1_fit_NoErrors","3",0.0387642390410764,0.00138922277298162,0.158335500337105,0.00837161389492164
"18","Mineralogy","subsets","BLM1_fit_NoErrors","4",0.0410856766993817,0.00113961950552696,0.0996143889316134,0.0112073705642679
"19","Mineralogy","subsets","BLM3","1",0.0367560010313971,0.00174229946519492,0.178316840527229,0.0178747417307126
"20","Mineralogy","subsets","BLM3","2",0.0387352841776613,0.000384569543818543,0.160891352874207,0.00389851684451868
"21","Mineralogy","subsets","BLM3","3",0.0387486197909381,0.00138290753065768,0.158500496957982,0.00825757070338699
"22","Mineralogy","subsets","BLM3","4",0.0410058058828467,0.00114494571896592,0.100419538292651,0.0113833715811293
"23","Mineralogy","subsets","Deming","1",0.037662517638959,0.00289644833061562,0.171332752175135,0.0294898522349413
"24","Mineralogy","subsets","Deming","2",0.0384404728370944,0.000740740456570295,0.159271766297094,0.00495316684208013
"25","Mineralogy","subsets","Deming","3",0.0373532949262994,0.00190824624762666,0.168596716711931,0.0109236494767153
"26","Mineralogy","subsets","Deming","4",0.0397914978210705,0.00192607683140794,0.114302711969106,0.021168798114774
"27","Mineralogy","subsets","LM","1",0.0365685357706364,0.00179765539567992,0.180446577646329,0.0196041148346986
"28","Mineralogy","subsets","LM","2",0.0387449199811442,0.00029064197613695,0.160859190816781,0.00279202676624534
"29","Mineralogy","subsets","LM","3",0.0386692811852499,0.00156875192830004,0.158459201028413,0.0103253968836444
"30","Mineralogy","subsets","LM","4",0.0410258191962142,0.00163531495953495,0.100185130663417,0.0165976031140205
"31","Mineralogy","subsets","Weighted","1",0.0363298690260923,0.00198463534919287,0.182740364766285,0.0210930962103237
"32","Mineralogy","subsets","Weighted","2",0.0385543118807348,0.00025574205370186,0.162451421899919,0.0020693780163086
"33","Mineralogy","subsets","Weighted","3",0.0399030539043204,0.00130572244771258,0.151717927264836,0.00905066795037233
"34","Mineralogy","subsets","Weighted","4",0.0412746383632675,0.00190194745146454,0.0977486504998819,0.0192944239105543
"35","Mineralogy","subsets","York","1",0.03761925550217,0.00293460358988231,0.171738756864792,0.0299972569691398
"36","Mineralogy","subsets","York","2",0.0384094680852909,0.000779414587645143,0.160004441806156,0.00483758059022421
"37","Mineralogy","subsets","York","3",0.0376358396444465,0.00198759186309684,0.16794988615308,0.0118120173685835
"38","Mineralogy","subsets","York","4",0.0398980298504466,0.00199694706003726,0.113032757807212,0.0219492392066626
