"","targetColumns","Model","Material","elpd_diff","se_diff"
"1","Mollusk","BLM1_NE","Full",0,0
"2","Mollusk","BLM3","Full",-18705.5859607266,149.931835677732
"3","Mollusk","BLM1_E","Full",-21379.6411458302,186.46612077935
"4","Mollusk","BLM3","2",0,0
"5","Mollusk","BLM1_NE","2",-1062.8690430252,10.4387273901432
"6","Mollusk","BLM1_E","2",-7410106.82065064,74262.1418793677
"7","Mollusk","BLM1_NE","1",0,0
"8","Mollusk","BLM3","1",-1233.5575085419,14.8560862534329
"9","Mollusk","BLM1_E","1",-1068820.7638609,9380.50769271887
