"","targetColumns.y","Dataset","model","meanBeta","sdBeta","meanAlpha","sdAlpha"
"17","Forams","Full","BLM1_fit",0.0392103588540714,0.000282993511998305,0.154881443244843,0.00316032789720657
"18","Forams","Full","BLM1_fit_NoErrors",0.0393935905701674,0.000287485025082061,0.152352443876969,0.00321139148103754
"19","Forams","Full","Weighted",0.0393017836596062,0.000310157200772358,0.153355420657083,0.00349111096832472
"20","Forams","Full","York",0.0390677235340582,0.000484047746845476,0.157395964713226,0.00543965475834865
"21","Forams","Full","Deming",0.0420815204904316,0.00215794285299814,0.125737294829148,0.0202881676822854
"22","Forams","Full","LM",0.039396815883726,0.000353017814492511,0.152344140139355,0.00400819912454657
