"","targetColumns.y","Dataset","model","meanBeta","sdBeta","meanAlpha","sdAlpha"
"17","Lake","Full","BLM1_fit",0.0392210102063615,0.000280159108331598,0.154785984011642,0.00316878001865958
"18","Lake","Full","BLM1_fit_NoErrors",0.0393711965961101,0.000290198210232892,0.152652540221617,0.00324136970417162
"19","Lake","Full","Weighted",0.0393117198007345,0.00031224855305642,0.153308207885089,0.0035493184139136
"20","Lake","Full","York",0.0390311583336706,0.000495031723194287,0.157322974533454,0.0054408739291425
"21","Lake","Full","Deming",0.0414328936796367,0.00219132714429417,0.129966353395402,0.0212074875653737
"22","Lake","Full","LM",0.0393703628561916,0.00036791668806668,0.152665275793202,0.00414893098249502
