"","targetColumns.y","Dataset","model","meanBeta","sdBeta","meanAlpha","sdAlpha"
"8","Corals","Full","BLM1_fit",0.0402563635812276,0.000471089150443166,0.143186898537725,0.00517608542643626
"9","Corals","Full","BLM1_fit_NoErrors",0.0397468610596964,0.000237302639951824,0.148728530732748,0.00266840605709663
"10","Corals","Full","BLM3",0.0397464938681517,0.000250439851011387,0.148736482655973,0.00278667642919371
"11","Corals","Full","Deming",0.0400013854322704,0.00270563699695318,0.149608197449782,0.0244862705167566
"12","Corals","Full","LM",0.0397990945562267,0.000310197531394265,0.148143527486177,0.00345688127086547
"13","Corals","Full","Weighted",0.0396974926272472,0.000248241639303212,0.149323979347955,0.00277938266911148
"14","Corals","Full","York",0.0392417260788293,0.000475867132943009,0.1565070970524,0.00550174893929858
